,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
315,YJL163C,553.9351325,2.429056352,0.157659489,15.37483641,2.41E-53,6.92E-52,S000003699,YJL163C,1668,Uncharacterized,chrX,111666,113333,-1,Putative protein of unknown function
316,YJL164C,393.0911244,1.178792222,0.110376808,10.6699819,1.41E-26,1.53E-25,S000003700,TPK1,1194,Verified,chrX,109966,111159,-1,"cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; inhibited by regulatory subunit Bcy1p in the absence of cAMP; phosphorylates and inhibits Whi3p to promote G1/S phase passage; partially redundant with Tpk2p and Tpk3p; phosphorylates pre-Tom40p, which impairs its import into mitochondria under non-respiratory conditions; TPK1 has a paralog, TPK3, that arose from the whole genome duplication"
317,YJL170C,152.3035171,1.941862921,0.173727021,11.12465506,9.52E-29,1.14E-27,S000003706,ASG7,630,Verified,chrX,101150,101779,-1,Protein that regulates signaling from G protein beta subunit Ste4p; contributes to relocalization of Ste4p within the cell; specific to a-cells and induced by alpha-factor
318,YJL199C,69.71034629,1.294544232,0.191684109,6.713081347,1.91E-11,8.58E-11,S000003735,MBB1,327,Uncharacterized,chrX,59856,60182,-1,"Putative protein of unknown function; conserved among S. cerevisiae strains, not conserved in closely related Saccharomyces species; protein detected in large-scale protein-protein interaction studies; YJL199C is not an essential gene"
319,YJL213W,160.3709455,1.93773084,0.205659967,9.382164457,6.46E-21,5.21E-20,S000003749,YJL213W,996,Verified,chrX,32163,33158,1,"Protein of unknown function that may interact with ribosomes; periodically expressed during the yeast metabolic cycle; phosphorylated in vitro by the mitotic exit network (MEN) kinase complex, Dbf2p/Mob1p"
320,YJR005C-A,14.20267549,1.392775085,0.397826996,3.401036448,0.000671309,0.001374271,S000028523,LSO1,282,Verified,chrX,448477,448758,-1,"Protein with a potential role in response to iron deprivation; transcription increases during iron deprivation and during treatment with 2-(6-benzyl-2-pyridyl)quinazoline (BPQ) and copper; regulated by Aft1p and, to a lesser extent, by Aft2p; originally identified as a syntenic homolog of an Ashbya gossypii gene; localizes to nucleus and cytoplasm, and nuclear localization is enhanced under iron-replete conditions"
321,YJR008W,259.3609011,1.571722923,0.150070774,10.45626558,1.37E-25,1.40E-24,S000003768,MHO1,1017,Verified,chrX,452430,453446,1,"Protein of unknown function; inhibits haploid invasive growth when overexpressed; synthetically lethal with phospholipase C (PLC1); expression induced by mild heat-stress on a non-fermentable carbon source, upon entry into stationary phase and upon nitrogen deprivation; repressed by inosine and choline in an Opi1p-dependent manner; highly conserved from bacteria to human; Memo, the human homolog, is an ErbB2 interacting protein with an essential function in cell motility"
322,YJR025C,1249.299149,2.293359269,0.087124831,26.29915429,1.96E-152,1.23E-149,S000003786,BNA1,534,Verified,chrX,471138,471671,-1,3-hydroxyanthranilic acid dioxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p
323,YJR036C,135.1971413,1.652387682,0.185003581,8.896359359,5.77E-19,4.28E-18,S000003797,HUL4,2679,Verified,chrX,500713,503391,-1,Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex
324,YJR037W,6.205909493,1.700829562,0.455771084,3.366675464,0.000760802,0.001543326,S000003798,YJR037W,384,Dubious,chrX,503102,503485,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene HUL4/YJR036C; deletion mutant has decreased spore survival in Drosophila feces"
325,YJR038C,11.82867036,2.309411613,0.408954464,5.130391411,2.89E-07,8.78E-07,S000003799,YJR038C,363,Dubious,chrX,503710,504072,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
326,YJR039W,291.1290988,1.189818375,0.118000052,10.07124988,7.40E-24,6.92E-23,S000003800,MLO127,3366,Uncharacterized,chrX,503936,507301,1,"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
327,YJR058C,324.5212269,1.189426093,0.117295335,10.13165458,4.00E-24,3.79E-23,S000003819,APS2,444,Verified,chrX,544732,545175,-1,Small subunit of the clathrin-associated adaptor complex AP-2; AP-2 is involved in protein sorting at the plasma membrane; related to the sigma subunit of the mammalian plasma membrane clathrin-associated protein (AP-2) complex
328,YJR073C,4162.965761,1.902525294,0.156650105,12.15193393,5.60E-34,8.40E-33,S000003834,OPI3,621,Verified,chrX,572315,572935,-1,Methylene-fatty-acyl-phospholipid synthase; catalyzes the last two steps in phosphatidylcholine biosynthesis; also known as phospholipid methyltransferase
329,YJR074W,364.8628714,1.120403958,0.107565986,10.41148801,2.20E-25,2.21E-24,S000003835,MOG1,657,Verified,chrX,573095,573751,1,Conserved nuclear protein that interacts with GTP-Gsp1p; stimulates nucleotide release from Gsp1p; involved in nuclear protein import; nucleotide release is inhibited by Yrb1p
330,YJR078W,326.3518603,1.964443814,0.146778544,13.31536192,1.88E-40,3.58E-39,S000003839,BNA2,1362,Verified,chrX,578860,580221,1,"Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD from tryptophan via kynurenine; interacts genetically with telomere capping gene CDC13; regulated by Hst1p and Aftp"
331,YJR109C,8645.553397,3.894333437,0.123326376,31.56713536,1.04E-218,1.30E-215,S000003870,CPA2,3357,Verified,chrX,629585,632941,-1,"Large subunit of carbamoyl phosphate synthetase; carbamoyl phosphate synthetase catalyzes a step in the synthesis of citrulline, an arginine precursor"
332,YJR111C,503.7337854,2.019019395,0.173342971,11.63424845,2.76E-31,3.67E-30,S000003872,PXP2,852,Verified,chrX,635855,636706,-1,"Peroxisomal matrix protein with naturally active promoter; well-conserved in fungi; localized to peroxisomes under physiological growth conditions; levels of some amino acids are altered upon both knockout and overexpression, suggesting potential involvement of Pxp2p in amino acid metabolism or related cellular metabolic processes (needs further study); GFP-fusion protein displays inherent dual localization with large proportion localizing to cytosol"
333,YJR128W,23.64520081,1.311368118,0.286483734,4.490993966,7.09E-06,1.85E-05,S000003889,YJR128W,360,Uncharacterized,chrX,662921,663280,1,Putative protein of unknown function; conserved among S. cerevisiae strains; partially overlaps the verified ORF RSF2
334,YJR130C,966.7923354,2.919743766,0.216956191,13.44328187,3.37E-41,6.53E-40,S000003891,STR2,1920,Verified,chrX,665218,667137,-1,"Cystathionine gamma-synthase, converts cysteine into cystathionine; STR2 has a paralog, YML082W, that arose from the whole genome duplication"
335,YJR154W,376.6117098,1.743975433,0.221162097,7.907434755,2.63E-15,1.57E-14,S000003915,YJR154W,1041,Uncharacterized,chrX,725784,726824,1,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
336,YJR155W,399.6459218,1.092996587,0.191054018,5.753865597,8.72E-09,3.07E-08,S000003916,AAD10,867,Verified,chrX,727405,728271,1,"Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family"
337,YKL008C,2175.345836,1.29316949,0.124137021,10.41546698,2.11E-25,2.13E-24,S000001491,LAC1,1257,Verified,chrXI,427295,428551,-1,"Ceramide synthase component; involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lag1p; LAC1 has a paralog, LAG1, that arose from the whole genome duplication"
338,YKL023W,283.2643983,1.514001608,0.165211679,9.155582399,5.41E-20,4.19E-19,S000001506,YKL023W,834,Uncharacterized,chrXI,393721,394554,1,Putative protein of unknown function; predicted by computational methods to be involved in mRNA degradation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
339,YKL026C,55.47710327,1.436405966,0.214395771,6.637646834,3.19E-11,1.41E-10,S000001509,GPX1,504,Verified,chrXI,389380,389883,-1,"Phospholipid hydroperoxide glutathione peroxidase; induced by glucose starvation that protects cells from phospholipid hydroperoxides and nonphospholipid peroxides during oxidative stress; GPX1 has a paralog, HYR1, that arose from the whole genome duplication"
340,YKL033W-A,1957.515593,1.37886319,0.113622681,12.134488,6.93E-34,1.03E-32,S000007242,YKL033W-A,711,Uncharacterized,chrXI,374505,375215,1,Putative protein of unknown function; similar to uncharacterized proteins from other fungi
341,YKL037W,22.93168152,2.207988316,0.3556775,5.933154046,2.97E-09,1.10E-08,S000001520,AIM26,357,Verified,chrXI,369365,369721,1,Protein of unknown function; null mutant is viable and displays elevated frequency of mitochondrial genome loss; null mutation confers sensitivity to tunicamycin and DTT
342,YKL051W,796.7544719,1.689219636,0.117522818,14.3677678,8.24E-47,1.90E-45,S000001534,SFK1,1062,Verified,chrXI,341312,342373,1,Plasma membrane protein that may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane
343,YKL071W,308.1142095,2.029281604,0.195661023,10.34828229,4.26E-25,4.20E-24,S000001554,YKL071W,771,Verified,chrXI,305114,305884,1,"NADH-dependent aldehyde reductase; involved in detoxification of furfural; expression is upregulated in cells treated with the aldehydes furfural and glycolaldehyde, the mycotoxin patulin, and also the quinone methide triterpene celastrol; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm"
344,YKL091C,222.7516863,1.257375145,0.111101604,11.29595999,1.37E-29,1.70E-28,S000001574,YKL091C,933,Verified,chrXI,269718,270650,-1,"Putative phosphatidylinositol/phosphatidylcholine transfer protein; possibly involved in lipid metabolism; localizes to the nucleus; contains a CRAL/TRIO domain and binds several lipids in a large-scale study; YKL091C has a paralog, SEC14, that arose from the whole genome duplication"
345,YKL103C,1921.455466,1.879787956,0.088722598,21.18218486,1.39E-99,1.68E-97,S000001586,APE1,1545,Verified,chrXI,246138,247682,-1,Vacuolar aminopeptidase yscI; zinc metalloproteinase that belongs to the peptidase family M18; often used as a marker protein in studies of autophagy and cytosol to vacuole targeting (CVT) pathway; protein increases in abundance and relative distribution to cytoplasmic foci increases upon DNA replication stress
346,YKL107W,41.34441002,1.10713246,0.267040312,4.1289397,3.64E-05,8.77E-05,S000001590,YKL107W,930,Uncharacterized,chrXI,236141,237070,1,Putative short-chain dehydrogenase/reductase; proposed to be a palmitoylated membrane protein
347,YKL142W,685.9353138,1.172185421,0.106563556,10.99647754,3.97E-28,4.61E-27,S000001625,MRP8,660,Verified,chrXI,178515,179174,1,Protein of unknown function; undergoes sumoylation; transcription induced under cell wall stress; protein levels are reduced under anaerobic conditions; protein abundance increases in response to DNA replication stress; originally thought to be a mitochondrial ribosomal protein based on sequence analysis
348,YKL163W,380.3408755,1.121704476,0.180007544,6.261558754,3.81E-10,1.53E-09,S000001646,PIR3,978,Verified,chrXI,144401,145378,1,"O-glycosylated covalently-bound cell wall protein; required for cell wall stability; expression is cell cycle regulated, peaking in M/G1 and also subject to regulation by the cell integrity pathway; coding sequence contains length polymorphisms in different strains; PIR3 has a paralog, HSP150, that arose from the whole genome duplication"
349,YKL177W,8.270015192,1.555835293,0.438205793,3.298469781,0.000972133,0.001941162,S000001660,YKL177W,339,Dubious,chrXI,114356,114694,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene STE3"
350,YKL188C,148.4309368,1.878441095,0.190636679,9.809104669,1.03E-22,9.21E-22,S000001671,PXA2,2562,Verified,chrXI,86225,88786,-1,"Subunit of heterodimeric peroxisomal ABC transport complex, with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2, and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD), a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant"
351,YKL208W,110.3164895,1.032084816,0.140215818,7.338525773,2.16E-13,1.12E-12,S000001691,CBT1,816,Verified,chrXI,47157,47972,1,"Protein involved in 5' RNA end processing; substrates include mitochondrial COB, 15S_rRNA, and RPM1 transcripts; may also have a role in 3' end processing of the COB pre-mRNA; displays genetic interaction with cell cycle-regulated kinase Dbf2p"
352,YKL211C,2446.219401,2.094128794,0.106320017,19.69219149,2.52E-86,1.87E-84,S000001694,TRP3,1455,Verified,chrXI,36699,38153,-1,Indole-3-glycerol-phosphate synthase; forms bifunctional hetero-oligomeric anthranilate synthase:indole-3-glycerol phosphate synthase enzyme complex with Trp2p
353,YKL218C,865.7318302,3.15001434,0.183041625,17.17223378,4.29E-66,1.76E-64,S000001701,SRY1,981,Verified,chrXI,17359,18339,-1,3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity
354,YKR009C,244.1970329,1.228327394,0.128458975,9.54924968,1.31E-21,1.09E-20,S000001717,FOX2,2703,Verified,chrXI,454352,457054,-1,3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4
355,YKR052C,400.6278106,1.008073517,0.117464504,8.580667717,9.43E-18,6.44E-17,S000001760,MRS4,915,Verified,chrXI,532550,533464,-1,"Iron transporter of the mitochondrial carrier family; mediates Fe2+ transport across the inner mitochondrial membrane; active under low-iron conditions; may transport other cations; protein abundance increases in response to DNA replication stress; MRS4 has a paralog, MRS3, that arose from the whole genome duplication"
356,YKR053C,287.3586655,1.213946421,0.178085659,6.813086476,9.55E-12,4.40E-11,S000001761,YSR3,1215,Verified,chrXI,534067,535281,-1,"Dihydrosphingosine 1-phosphate phosphatase; membrane protein involved in sphingolipid metabolism; YSR3 has a paralog, LCB3, that arose from the whole genome duplication"
357,YKR058W,328.9839783,1.761001123,0.145905826,12.0488741,1.97E-33,2.89E-32,S000001766,GLG1,1851,Verified,chrXI,552770,554620,1,"Glycogenin glucosyltransferase; self-glucosylating initiator of glycogen synthesis, also glucosylates n-dodecyl-beta-D-maltoside; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole respectively; similar to mammalian glycogenin; GLG1 has a paralog, GLG2, that arose from the whole genome duplication"
358,YKR076W,358.0509121,1.847952084,0.124077141,14.86426641,5.62E-50,1.43E-48,S000001784,ECM4,1113,Verified,chrXI,582283,583395,1,"S-glutathionyl-(chloro)hydroquinone reductase (GS-HQR); glutathione transferase involved in cell-surface biosynthesis and architecture; catalyzes glutathione (GSH)-dependent reduction of GS-trichloro-p-hydroquinone to trichloro-p-hydroquinone; expression upregulated upon exposure to genotoxic agents, such as methyl methanesulfonate, cisplatin and bleomycin; not an essential gene; similar to YGR154C; green fluorescent protein (GFP)-fusion protein localizes to cytoplasm"
359,YKR091W,157.3653649,1.445526506,0.193908048,7.441751229,9.94E-14,5.31E-13,S000001799,SRL3,741,Verified,chrXI,611525,612265,1,"GTB motif (G1/S transcription factor binding) containing protein; binds SBF-regulated promoters in hydroxyurea-treated cells; when overexpressed, suppresses the lethality of a rad53 null mutation; potential Cdc28p substrate; SRL3 has a paralog, WHI5, that arose from the whole genome duplication"
360,YKR097W,149.4292071,1.198085395,0.189255702,6.322471487,2.57E-10,1.04E-09,S000001805,PCK1,1650,Verified,chrXI,631152,632801,1,"Phosphoenolpyruvate carboxykinase; key enzyme in gluconeogenesis, catalyzes early reaction in carbohydrate biosynthesis, glucose represses transcription and accelerates mRNA degradation, regulated by Mcm1p and Cat8p, located in the cytosol"
361,YKR106W,132.5577581,1.493213124,0.15915446,9.346742941,9.04E-21,7.26E-20,S000001814,GEX2,1848,Verified,chrXI,661442,663289,1,"Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; expressed at a very low level; potential role in resistance to oxidative stress and modulation of the PKA pathway; GEX2 has a paralog, GEX1, that arose from a segmental duplication"
362,YLL025W,44.7492291,1.163878878,0.243451044,4.758724488,1.95E-06,5.41E-06,S000003948,PAU17,375,Verified,chrXII,94747,95121,1,Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; YLL025W is not an essential gene
363,YLL028W,4514.492289,2.836950568,0.136532186,20.77181588,7.79E-96,7.98E-94,S000003951,TPO1,1761,Verified,chrXII,84804,86564,1,"Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine, putrescine, and spermidine; catalyzes uptake of polyamines at alkaline pH and excretion at acidic pH; during oxidative stress exports spermine, spermidine from the cell, which controls timing of expression of stress-responsive genes; phosphorylation enhances activity and sorting to the plasma membrane"
364,YLL046C,11.68550068,1.40532072,0.442100008,3.035430283,0.002401927,0.004501454,S000003969,RNP1,750,Verified,chrXII,46714,47463,-1,"Ribonucleoprotein that contains two RNA recognition motifs (RRM); RNP1 has a paralog, SBP1, that arose from the whole genome duplication"
365,YLL047W,7.196469358,2.372029882,0.518057736,4.489382638,7.14E-06,1.86E-05,S000003970,YLL047W,384,Dubious,chrXII,46672,47055,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene RNP1"
366,YLL056C,172.316698,2.06029548,0.233462222,8.789869415,1.50E-18,1.08E-17,S000003979,YLL056C,897,Uncharacterized,chrXII,27409,28305,-1,Putative protein of unknown function; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p and genes involved in pleiotropic drug resistance (PDR); expression is induced in cells treated with the mycotoxin patulin; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively
367,YLL057C,138.4428935,1.078329728,0.195536068,5.509387689,3.60E-08,1.19E-07,S000003980,JLP1,1239,Verified,chrXII,25756,26994,-1,Fe(II)-dependent sulfonate/alpha-ketoglutarate dioxygenase; involved in sulfonate catabolism for use as a sulfur source; contains sequence that resembles a J domain (typified by the E. coli DnaJ protein); induced by sulphur starvation
368,YLL059C,27.21802291,1.389024438,0.281335003,4.854529566,1.21E-06,3.44E-06,S000003982,YLL059C,507,Dubious,chrXII,22474,22980,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
369,YLL060C,79.82240411,1.536246941,0.175754397,8.677201227,4.06E-18,2.84E-17,S000003983,GTT2,702,Verified,chrXII,21138,21839,-1,"Glutathione S-transferase capable of homodimerization; functional overlap with Gtt2p, Grx1p, and Grx2p; protein abundance increases in response to DNA replication stress"
370,YLR011W,105.0084665,1.129501689,0.165155162,6.823172259,8.91E-12,4.11E-11,S000004001,LOT6,576,Verified,chrXII,169103,169678,1,FMN-dependent NAD(P)H:quinone reductase; role in apoptosis-like cell death; may be involved in quinone detoxification; expression elevated at low temperature; sequesters the Cin5p transcription factor in the cytoplasm in complex with the proteasome under reducing conditions
371,YLR034C,2180.209382,1.2683225,0.087082935,14.56374983,4.78E-48,1.14E-46,S000004024,SMF3,1422,Verified,chrXII,210512,211933,-1,Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins; protein abundance increases in response to DNA replication stress
372,YLR070C,96.00784384,1.199285549,0.192435847,6.217805329,5.04E-10,2.00E-09,S000004060,XYL2,1071,Verified,chrXII,274141,275211,-1,"Xylitol dehydrogenase; converts xylitol to D-xylulose; expression induced by xylose, even though this pentose sugar is not well utilized by S. cerevisiae; null mutant has cell wall defect"
373,YLR080W,134.886431,1.478682322,0.162550799,9.063260859,1.27E-19,9.65E-19,S000004070,EMP46,1335,Verified,chrXII,287916,289250,1,"Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; EMP46 has a paralog, EMP47, that arose from the whole genome duplication"
374,YLR097C,220.4719477,1.121235865,0.107064613,10.45618841,1.37E-25,1.40E-24,S000004087,HRT3,1035,Verified,chrXII,336231,337265,-1,"Putative SCF-ubiquitin ligase F-box protein; based on both genetic and physical interactions and sequence similarity; identified in association with Cdc53p, Skp1p and Ubi4 in large and small-scale studies"
375,YLR099C,1699.351416,3.148362441,0.134861584,23.31933888,2.82E-120,6.08E-118,S000004089,ICT1,1185,Verified,chrXII,339744,340928,-1,"Lysophosphatidic acid acyltransferase; responsible for enhanced phospholipid synthesis during organic solvent stress; null displays increased sensitivity to Calcofluor white; highly expressed during organic solvent stress; ICT1 has a paralog, ECM18, that arose from the whole genome duplication; human ABHD5 can complement ict1 null mutant"
376,YLR099W-A,204.7649528,1.097986163,0.122712279,8.935313166,4.06E-19,3.03E-18,S000007618,MIM2,264,Verified,chrXII,341325,341588,1,"Mitochondrial protein required for outer membrane protein import; involved in import of the subset of proteins with multiple alpha-helical transmembrane segments, including Ugo1p, Tom20p, and Fzo1p; component of a large protein complex in the outer membrane that includes Mim1p; not essential in W303 strain background"
377,YLR102C,92.17334302,1.109490009,0.170968114,6.466630952,1.00E-10,4.22E-10,S000004092,APC9,798,Verified,chrXII,342970,343767,-1,"Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition"
378,YLR140W,22.58188892,1.129968467,0.312373963,3.576735409,0.000347912,0.000742624,S000004130,YLR140W,327,Dubious,chrXII,423474,423800,1,Dubious open reading frame unlikely to encode a functional protein; overlaps essential RRN5 gene which encodes a member of the UAF transcription factor involved in transcription of rDNA by RNA polymerase I
379,YLR149C,242.96893,1.502814958,0.118380914,12.66580734,9.15E-37,1.50E-35,S000004139,YLR149C,2193,Verified,chrXII,437631,439823,-1,Protein of unknown function; overexpression causes a cell cycle delay or arrest; null mutation results in a decrease in plasma membrane electron transport; YLR149C is not an essential gene; protein abundance increases in response to DNA replication stress
380,YLR152C,1375.06625,3.52781641,0.268616619,13.11938224,2.55E-39,4.65E-38,S000004142,YLR152C,1731,Uncharacterized,chrXII,442958,444688,-1,Putative protein of unknown function; YLR152C is not an essential gene
381,YLR156W,59.57665118,1.287653281,0.302375724,4.258364353,2.06E-05,5.10E-05,S000004146,YLR156W,345,Uncharacterized,chrXII,472113,472457,1,"Putative protein of unknown function; exhibits a two-hybrid interaction with Jsn1p in a large-scale analysis; YLR156W has a paralog, YLR159W, that arose from a segmental duplication"
382,YLR157W-D,34.70052537,1.254631089,0.352755908,3.53716687,0.000404444,0.000854251,S000028677,YLR157W-D,213,Uncharacterized,chrXII,475764,475976,1,"Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; YLR157W-D has a paralog, YLR161W, that arose from a segmental duplication"
383,YLR164W,101.5268618,1.475746904,0.256504738,5.729383969,1.01E-08,3.52E-08,S000004154,SHH4,507,Verified,chrXII,493883,494389,1,"Putative alternate subunit of succinate dehydrogenase (SDH); mitochondrial inner membrane protein; genetic interaction with SDH4 suggests that Shh4p can function as a functional SDH subunit; a fraction copurifies with SDH subunit Sdh3p; expression induced by nitrogen limitation in a GLN3, GAT1-dependent manner; Shh4p has greater similarity to human SDHD (subunit D of SDH, implicated in paraganglioma) than does its paralog Sdh4p"
384,YLR177W,505.4556638,1.229231418,0.113483691,10.82586492,2.60E-27,2.92E-26,S000004167,YLR177W,1887,Uncharacterized,chrXII,511054,512940,1,"Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog, PSP1, that arose from the whole genome duplication"
385,YLR178C,628.1778251,1.507579895,0.120876229,12.46594388,1.15E-35,1.79E-34,S000004168,TFS1,660,Verified,chrXII,513162,513821,-1,"Inhibitor of carboxypeptidase Y (Prc1p), and Ras GAP (Ira2p); phosphatidylethanolamine-binding protein (PEBP) family member and ortholog of hPEBP1/RKIP, a natural metastasis suppressor; targets to vacuolar membranes during stationary phase; acetylated by NatB N-terminal acetyltransferase; protein abundance increases in response to DNA replication stress"
386,YLR193C,303.2053216,1.003716391,0.165912643,6.046688055,1.48E-09,5.64E-09,S000004183,UPS1,528,Verified,chrXII,540009,540536,-1,Phosphatidic acid transfer protein; plays a role in phospholipid metabolism by transporting phosphatidic acid from the outer to the inner mitochondrial membrane; localizes to the mitochondrial intermembrane space; null mutant has altered cardiolipin and phosphatidic acid levels; ortholog of human PRELI
387,YLR205C,339.600534,2.43390741,0.241991045,10.03979576,1.02E-23,9.44E-23,S000004195,HMX1,954,Verified,chrXII,552724,553677,-1,ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants
388,YLR239C,229.3754948,1.004409137,0.168464853,5.956318673,2.58E-09,9.58E-09,S000004229,LIP2,987,Verified,chrXII,616332,617318,-1,Lipoyl ligase; involved in the modification of mitochondrial enzymes by the attachment of lipoic acid groups
389,YLR251W,188.3827165,1.90757985,0.160538852,11.83476658,2.58E-32,3.61E-31,S000004241,SYM1,594,Verified,chrXII,641464,642057,1,"Protein required for ethanol metabolism; induced by heat shock and localized to the inner mitochondrial membrane; homologous to mammalian peroxisomal membrane protein Mpv17; human homolog MPV17 is implicated in hepatocerebral mtDNA depletion syndromes (MDDS), and complements yeast null mutant"
390,YLR252W,61.39914273,1.734776731,0.228676938,7.496770834,6.54E-14,3.55E-13,S000004242,YLR252W,306,Dubious,chrXII,641957,642262,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene SYM1, a mitochondrial protein involved in ethanol metabolism"
391,YLR258W,2140.817963,1.38221681,0.13152357,10.50776745,7.96E-26,8.29E-25,S000004248,GSY2,2118,Verified,chrXII,660716,662833,1,"Glycogen synthase; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase; GSY2 has a paralog, GSY1, that arose from the whole genome duplication; relocalizes from cytoplasm to plasma membrane upon DNA replication stress"
392,YLR266C,671.7228426,1.130909606,0.138951098,8.136095128,4.08E-16,2.57E-15,S000004256,PDR8,2106,Verified,chrXII,675619,677724,-1,"Transcription factor; targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon; PDR8 has a paralog, YRR1, that arose from the whole genome duplication"
393,YLR267W,257.2985231,2.419059226,0.272510291,8.837864956,9.76E-19,7.14E-18,S000004257,BOP2,1713,Uncharacterized,chrXII,678212,679924,1,Protein of unknown function
394,YLR279W,26.29220936,1.47892246,0.301376359,4.8052583,1.55E-06,4.34E-06,S000004269,YLR279W,390,Dubious,chrXII,704309,704698,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
395,YLR281C,41.76980855,1.378254951,0.257548565,5.292140606,1.21E-07,3.80E-07,S000004271,RSO55,468,Uncharacterized,chrXII,704493,704960,-1,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YLR281C is not an essential gene
396,YLR290C,424.3936483,2.178745496,0.181132772,12.00862559,3.20E-33,4.61E-32,S000004281,COQ11,834,Verified,chrXII,717145,717978,-1,"Putative oxidoreductase, subunit of Coenzyme Q biosynthetic complexes; required for synthesis of wild-type levels of Coenzyme Q (ubiquinone); member of the short-chain dehydrogenase/reductase (SDR) superfamily; orthologous gene in some other fungi is fused to the COQ10 ortholog"
397,YLR307C-A,28.30896585,1.43756125,0.458135068,3.208453251,0.00133451,0.002603231,S000028525,DPA10,264,Uncharacterized,chrXII,746848,747111,-1,Putative protein of unknown function
